,speaker,minute,text,label,prob,sentiment
502,President Trump,23:07,How can you say that? You do read newspapers?,4,0.31524062,confusion
503,President Trump,23:07,How can you say that? You do read newspapers?,13,0.043438025,neutral
504,Savannah Guthrie,23:08,I do.,3,0.37521663,approval
505,Savannah Guthrie,23:08,I do.,13,0.2183474,neutral
506,Savannah Guthrie,23:08,I do.,15,0.0699459,realization
507,President Trump,23:08,You do watch the news?,5,0.5158687,curiosity
508,President Trump,23:08,You do watch the news?,4,0.3005725,confusion
509,President Trump,23:08,You do watch the news?,13,0.051942706,neutral
510,Savannah Guthrie,23:09,"Yes, I do.",3,0.45118997,approval
511,Savannah Guthrie,23:09,"Yes, I do.",13,0.15904762,neutral
512,Savannah Guthrie,23:09,"Yes, I do.",15,0.08058576,realization
513,President Trump,23:09,"I know you read the news, but do you watch it?",5,0.48401493,curiosity
514,President Trump,23:09,"I know you read the news, but do you watch it?",4,0.3146318,confusion
515,President Trump,23:09,"I know you read the news, but do you watch it?",13,0.043359246,neutral
516,Savannah Guthrie,23:11,I do.,3,0.37521663,approval
517,Savannah Guthrie,23:11,I do.,13,0.2183474,neutral
518,Savannah Guthrie,23:11,I do.,15,0.0699459,realization
519,President Trump,23:12,"Because, every day, they’re talking about ballots that are corrupt, that are fraudulent.",2,0.24215074,annoyance
520,President Trump,23:12,"Because, every day, they’re talking about ballots that are corrupt, that are fraudulent.",1,0.17883174,anger
521,President Trump,23:12,"Because, every day, they’re talking about ballots that are corrupt, that are fraudulent.",7,0.14747693,disapproval
522,Savannah Guthrie,23:17,And millions that are-,13,0.3869685,neutral
523,Savannah Guthrie,23:17,And millions that are-,3,0.10781264,approval
524,Savannah Guthrie,23:17,And millions that are-,15,0.10686661,realization
525,President Trump,23:18,Sure.,3,0.3600777,approval
526,President Trump,23:18,Sure.,13,0.18416514,neutral
527,President Trump,23:18,Sure.,0,0.102668636,admiration
528,Savannah Guthrie,23:19,… being processed right now.,13,0.41934592,neutral
529,Savannah Guthrie,23:19,… being processed right now.,15,0.12785964,realization
530,Savannah Guthrie,23:19,… being processed right now.,3,0.1233727,approval
531,President Trump,23:21,"Sure, sure. But you can win a race… Take a look at me. You can win a race by 1%.",14,0.5034123,optimism
532,President Trump,23:21,"Sure, sure. But you can win a race… Take a look at me. You can win a race by 1%.",3,0.1711674,approval
533,President Trump,23:21,"Sure, sure. But you can win a race… Take a look at me. You can win a race by 1%.",13,0.055981927,neutral
534,Savannah Guthrie,23:24,"So why are you laying the groundwork for that, right now?",5,0.48176894,curiosity
535,Savannah Guthrie,23:24,"So why are you laying the groundwork for that, right now?",4,0.3112664,confusion
536,Savannah Guthrie,23:24,"So why are you laying the groundwork for that, right now?",13,0.041670587,neutral
537,President Trump,23:27,"I’m not, I don’t want that to happen.",7,0.5299063,disapproval
538,President Trump,23:27,"I’m not, I don’t want that to happen.",1,0.093690865,anger
539,President Trump,23:27,"I’m not, I don’t want that to happen.",2,0.07566161,annoyance
540,Savannah Guthrie,23:29,"It’s like, if I go play tennis with my husband and I say, ” My ankle is hurting right now.”",16,0.3723685,sadness
541,Savannah Guthrie,23:29,"It’s like, if I go play tennis with my husband and I say, ” My ankle is hurting right now.”",6,0.13752742,disappointment
542,Savannah Guthrie,23:29,"It’s like, if I go play tennis with my husband and I say, ” My ankle is hurting right now.”",15,0.07832248,realization
543,President Trump,23:31,You know what? I don’t want that to happen. Savannah. I want it to be clean.,7,0.2516524,disapproval
544,President Trump,23:31,You know what? I don’t want that to happen. Savannah. I want it to be clean.,4,0.14943954,confusion
545,President Trump,23:31,You know what? I don’t want that to happen. Savannah. I want it to be clean.,1,0.12191215,anger
546,Savannah Guthrie,23:35,Okay.,3,0.42504013,approval
547,Savannah Guthrie,23:35,Okay.,13,0.16947357,neutral
548,Savannah Guthrie,23:35,Okay.,0,0.086436674,admiration
549,President Trump,23:35,"And I want… I really feel we’re going to win, but I want this to be clean.",14,0.41829064,optimism
550,President Trump,23:35,"And I want… I really feel we’re going to win, but I want this to be clean.",3,0.14216334,approval
551,President Trump,23:35,"And I want… I really feel we’re going to win, but I want this to be clean.",11,0.06412093,joy
552,Savannah Guthrie,23:39,Let’s get to questions.,5,0.49213272,curiosity
553,Savannah Guthrie,23:39,Let’s get to questions.,4,0.15063266,confusion
554,Savannah Guthrie,23:39,Let’s get to questions.,13,0.084465474,neutral
555,President Trump,23:39,"But it’s sort of ironic that you, and them, talk about the peaceful transfer when I spent three and a half years fighting off these maniacs. And now, it turns out, everything’s there. That they were the ones that dealt with Russia, and it’s too bad.",2,0.20560358,annoyance
556,President Trump,23:39,"But it’s sort of ironic that you, and them, talk about the peaceful transfer when I spent three and a half years fighting off these maniacs. And now, it turns out, everything’s there. That they were the ones that dealt with Russia, and it’s too bad.",6,0.16510119,disappointment
557,President Trump,23:39,"But it’s sort of ironic that you, and them, talk about the peaceful transfer when I spent three and a half years fighting off these maniacs. And now, it turns out, everything’s there. That they were the ones that dealt with Russia, and it’s too bad.",7,0.1639314,disapproval
558,Savannah Guthrie,23:54,Okay.,3,0.42504013,approval
559,Savannah Guthrie,23:54,Okay.,13,0.16947357,neutral
560,Savannah Guthrie,23:54,Okay.,0,0.086436674,admiration
561,President Trump,23:55,"Peaceful transfer, I absolutely want that. But ideally, I don’t want to transfer, because I want to win.",3,0.2779025,approval
562,President Trump,23:55,"Peaceful transfer, I absolutely want that. But ideally, I don’t want to transfer, because I want to win.",14,0.21010852,optimism
563,President Trump,23:55,"Peaceful transfer, I absolutely want that. But ideally, I don’t want to transfer, because I want to win.",7,0.10451691,disapproval
564,Savannah Guthrie,23:59,"Yes. And I think that, your words will probably reassure some folks. Let’s get to our first voter. We’ve got Jacqueline Lugo. Now she is, I told you, this audience is truly split between y’all. You are leaning Biden, she voted for Clinton in 2016. She’s registered as an Independent. Jacqueline, what’s your question for the President? And hold the mic up close, and take off your mic, because it’s hard to hear, out here.",5,0.29896173,curiosity
565,Savannah Guthrie,23:59,"Yes. And I think that, your words will probably reassure some folks. Let’s get to our first voter. We’ve got Jacqueline Lugo. Now she is, I told you, this audience is truly split between y’all. You are leaning Biden, she voted for Clinton in 2016. She’s registered as an Independent. Jacqueline, what’s your question for the President? And hold the mic up close, and take off your mic, because it’s hard to hear, out here.",4,0.1805945,confusion
566,Savannah Guthrie,23:59,"Yes. And I think that, your words will probably reassure some folks. Let’s get to our first voter. We’ve got Jacqueline Lugo. Now she is, I told you, this audience is truly split between y’all. You are leaning Biden, she voted for Clinton in 2016. She’s registered as an Independent. Jacqueline, what’s your question for the President? And hold the mic up close, and take off your mic, because it’s hard to hear, out here.",14,0.13865225,optimism
567,President Trump,24:19,Sure.,3,0.3600777,approval
568,President Trump,24:19,Sure.,13,0.18416514,neutral
569,President Trump,24:19,Sure.,0,0.102668636,admiration
570,Jacqueline Lugo,24:19,Good evening.,10,0.503133,gratitude
571,Jacqueline Lugo,24:19,Good evening.,11,0.12712564,joy
572,Jacqueline Lugo,24:19,Good evening.,0,0.11640644,admiration
573,President Trump,24:25,How are you?,5,0.5043952,curiosity
574,President Trump,24:25,How are you?,4,0.30786362,confusion
575,President Trump,24:25,How are you?,17,0.037284512,surprise
576,Jacqueline Lugo,24:25,Welcome to Miami.,10,0.49013966,gratitude
577,Jacqueline Lugo,24:25,Welcome to Miami.,11,0.13950463,joy
578,Jacqueline Lugo,24:25,Welcome to Miami.,8,0.13630831,excitement
579,President Trump,24:25,"Thank you very much, it’s beautiful.",0,0.36053666,admiration
580,President Trump,24:25,"Thank you very much, it’s beautiful.",10,0.35168836,gratitude
581,President Trump,24:25,"Thank you very much, it’s beautiful.",12,0.085769445,love
582,Jacqueline Lugo,24:25,"Mr. President, if you knew COVID-19, as you told Bob Woodward in February-",13,0.2764686,neutral
583,Jacqueline Lugo,24:25,"Mr. President, if you knew COVID-19, as you told Bob Woodward in February-",15,0.13533647,realization
584,Jacqueline Lugo,24:25,"Mr. President, if you knew COVID-19, as you told Bob Woodward in February-",3,0.13510332,approval
585,President Trump,24:32,As what?,5,0.42569894,curiosity
586,President Trump,24:32,As what?,4,0.3061163,confusion
587,President Trump,24:32,As what?,17,0.062382817,surprise
588,Jacqueline Lugo,24:33,"As you told Bob Woodward in February, was airborne and deadlier than the flu, why did you only put in place a travel ban from China, and not put in place other measures mitigating the spread of COVID-19, potentially saving tens of thousands of American lives?",5,0.27477202,curiosity
589,Jacqueline Lugo,24:33,"As you told Bob Woodward in February, was airborne and deadlier than the flu, why did you only put in place a travel ban from China, and not put in place other measures mitigating the spread of COVID-19, potentially saving tens of thousands of American lives?",4,0.16040029,confusion
590,Jacqueline Lugo,24:33,"As you told Bob Woodward in February, was airborne and deadlier than the flu, why did you only put in place a travel ban from China, and not put in place other measures mitigating the spread of COVID-19, potentially saving tens of thousands of American lives?",9,0.07999025,fear
